Date,Open,High,Low,Close,Adj Close,Volume
12/28/2015,204.639999,204.899994,202.139999,203.869995,203.869995,72600
12/29/2015,204.100006,204.770004,198.679993,204.25,204.25,195600
12/30/2015,204.179993,204.179993,201.509995,202.649994,202.649994,112700
12/31/2015,202.509995,204.649994,200.050003,201.910004,201.910004,100000
1/4/2016,200.589996,201.470001,198.820007,199.25,199.25,203000
1/5/2016,199.25,199.25,193.369995,194.600006,194.600006,144800
1/6/2016,191.75,193.050003,189.380005,190.479996,190.479996,221400
1/7/2016,187.839996,193.289993,186.850006,192.139999,192.139999,155400
1/8/2016,191,191,177.020004,177.520004,177.520004,340400
1/11/2016,177.830002,177.869995,169.509995,171.309998,171.309998,271400
1/12/2016,172.360001,173.729996,170.740005,172.419998,172.419998,293900
1/13/2016,172.419998,173.619995,166.320007,167.270004,167.270004,319200
1/14/2016,167.229996,170.300003,165.490005,168.800003,168.800003,325300
1/15/2016,165,167.240005,163.009995,164,164,285800
1/19/2016,165,167.779999,162.550003,166.160004,166.160004,332900
1/20/2016,165.410004,165.449997,160.839996,163.720001,163.720001,238600
1/21/2016,163.389999,166.179993,163.029999,163.949997,163.949997,232200
1/22/2016,164.089996,168.139999,162.570007,164.619995,164.619995,161900
1/25/2016,164.130005,165.639999,161,163.550003,163.550003,148400
1/26/2016,164.5,169.839996,163.949997,169.5,169.5,213900
1/27/2016,169.259995,173.419998,168.059998,171.869995,171.869995,190700
1/28/2016,172.440002,174.589996,168.979996,170.179993,170.179993,177800
1/29/2016,171.419998,179.369995,170.839996,179.25,179.25,193800
2/1/2016,180.470001,181.990005,178.289993,178.809998,178.809998,150000
2/2/2016,178.639999,178.639999,173.929993,174.899994,174.899994,123600
2/3/2016,176,180.860001,173.339996,180.229996,180.229996,176100
2/4/2016,179.800003,180.240005,176.380005,178.309998,178.309998,187100
2/5/2016,178.070007,179.5,176.460007,179.029999,179.029999,170700
2/8/2016,177.570007,185.970001,176.600006,184.660004,184.660004,274900
2/9/2016,183.419998,189.399994,178.669998,180.289993,180.289993,254600
2/10/2016,181.029999,182.229996,177.300003,177.550003,177.550003,111000
2/11/2016,176.210007,180,174.399994,179.600006,179.600006,90100
2/12/2016,179.139999,187.5,179.139999,185.039993,185.039993,174200
2/16/2016,186.889999,188.570007,182.770004,184.580002,184.580002,153200
2/17/2016,185.25,188.940002,184.570007,188.649994,188.649994,135600
2/18/2016,189.089996,190.220001,182.690002,184.429993,184.429993,235300
2/19/2016,173.360001,181.970001,167.020004,181.020004,181.020004,399700
2/22/2016,182.660004,193.350006,181.100006,192.259995,192.259995,218600
2/23/2016,191.179993,193.740005,189.160004,191.020004,191.020004,208200
2/24/2016,189.699997,192.419998,188.779999,190.229996,190.229996,119300
2/25/2016,190.570007,192.580002,189.380005,191.919998,191.919998,106300
2/26/2016,191.729996,192.190002,187.529999,188.949997,188.949997,118900
2/29/2016,189.880005,191.490005,187.820007,188.110001,188.110001,154700
3/1/2016,188.979996,190.210007,186.559998,189.059998,189.059998,157300
3/2/2016,188.100006,195.199997,187.25,194.960007,194.960007,123600
3/3/2016,194.929993,200,192.279999,199.729996,199.729996,212400
3/4/2016,199.729996,202.770004,196.339996,198.720001,198.720001,229500
3/7/2016,198.389999,200,196.679993,199.479996,199.479996,94200
3/8/2016,186.059998,191.960007,173.5,175.210007,175.210007,406700
3/9/2016,175.190002,178.639999,171.470001,175.580002,175.580002,172000
3/10/2016,177.339996,183.070007,174.589996,180.050003,180.050003,158900
3/11/2016,181.220001,186.330002,179.630005,184.020004,184.020004,126400
3/14/2016,183.619995,187.520004,183.619995,185.600006,185.600006,132100
3/15/2016,185,185.539993,181.009995,181.699997,181.699997,121800
3/16/2016,182,186.210007,180.490005,185.179993,185.179993,87500
3/17/2016,186,194.059998,184.800003,191.279999,191.279999,97800
3/18/2016,192.039993,193.130005,187.610001,190.449997,190.449997,227500
3/21/2016,190.25,191.779999,185.830002,188.259995,188.259995,81500
3/22/2016,188.330002,189.279999,185.009995,187.770004,187.770004,102700
3/23/2016,187.360001,189.720001,185.589996,188.029999,188.029999,115200
3/24/2016,187.699997,188.940002,182.389999,184.350006,184.350006,116300
3/28/2016,186.479996,191.369995,185.610001,189.399994,189.399994,89500
3/29/2016,189.399994,192.809998,187.990005,191.710007,191.710007,122700
3/30/2016,190.440002,190.440002,183.100006,183.210007,183.210007,159500
3/31/2016,183.470001,187.960007,183.470001,185.070007,185.070007,110000
4/1/2016,184.070007,185.270004,181.690002,183.190002,183.190002,148700
4/4/2016,183.220001,183.220001,176.880005,179.419998,179.419998,81600
4/5/2016,178.649994,182.660004,177.350006,182.289993,182.289993,161100
4/6/2016,181.350006,181.970001,178.240005,179.179993,179.179993,134900
4/7/2016,178.660004,179.169998,172.320007,173.789993,173.789993,153900
4/8/2016,176.779999,178.240005,173.990005,176.619995,176.619995,99500
4/11/2016,176.910004,180.789993,176.039993,176.759995,176.759995,217400
4/12/2016,177.210007,180.199997,177.110001,178.770004,178.770004,173600
4/13/2016,179,181.419998,177.75,178.929993,178.929993,219900
4/14/2016,178.520004,181.259995,177.360001,177.899994,177.899994,207100
4/15/2016,177.820007,180.389999,176.789993,179.809998,179.809998,118500
